date,asset_id,available,available_from,available_until,reason_unavailable
2025-03-30,BA230,YES,00:00,23:59,
2025-03-30,BA255,YES,00:00,23:59,
2025-03-30,BA377,YES,00:00,23:59,
2025-03-30,DY004,YES,00:00,23:59,
2025-03-30,DY057,YES,00:00,23:59,
2025-03-30,DY216,YES,00:00,23:59,
2025-03-30,DY235,YES,00:00,23:59,
2025-03-30,OH158,NO,,,Scheduled Maintenance
2025-03-30,OH253,YES,00:00,23:59,
2025-03-30,OH347,YES,00:00,23:59,
2025-03-30,RA073,NO,,,Scheduled Maintenance
2025-03-30,RA114,NO,,,In Use Elsewhere
2025-03-30,RA119,YES,00:00,23:59,
2025-03-30,RA210,YES,00:00,23:59,
2025-03-30,RA240,NO,,,Scheduled Maintenance
2025-03-30,RA278,YES,00:00,23:59,
2025-03-30,TA063,NO,,,In Use Elsewhere
2025-03-30,TA065,YES,00:00,23:59,
2025-03-30,TA089,YES,00:00,23:59,
2025-03-30,TA140,YES,00:00,23:59,
2025-03-30,TA302,YES,00:00,23:59,
2025-03-30,TO267,YES,00:00,23:59,
2025-03-31,BA188,YES,00:00,23:59,
2025-03-31,BA324,YES,00:00,23:59,
2025-03-31,DY152,YES,00:00,23:59,
2025-03-31,DY321,NO,,,In Use Elsewhere
2025-03-31,DY356,YES,00:00,23:59,
2025-03-31,DY398,NO,,,Breakdown
2025-03-31,OH086,YES,00:00,23:59,
2025-03-31,OH271,YES,00:00,23:59,
2025-03-31,RA114,NO,,,Breakdown
2025-03-31,RA231,YES,00:00,23:59,
2025-03-31,RA329,YES,00:00,23:59,
2025-03-31,RA334,YES,00:00,23:59,
2025-03-31,TA229,YES,00:00,23:59,
2025-03-31,TO044,YES,00:00,23:59,
2025-03-31,TO166,YES,00:00,23:59,
2025-03-31,TO175,YES,00:00,23:59,
2025-03-31,TO250,YES,00:00,23:59,
2025-03-31,TO288,YES,00:00,23:59,
2025-03-31,TO317,YES,00:00,23:59,
2025-04-01,BA016,YES,00:00,23:59,
2025-04-01,BA097,YES,00:00,23:59,
2025-04-01,BA110,YES,00:00,23:59,
2025-04-01,BA300,YES,00:00,23:59,
2025-04-01,DY012,YES,00:00,23:59,
2025-04-01,DY133,YES,00:00,23:59,
2025-04-01,DY167,YES,00:00,23:59,
2025-04-01,DY178,YES,00:00,23:59,
2025-04-01,DY379,YES,00:00,23:59,
2025-04-01,OH195,YES,00:00,23:59,
2025-04-01,OH357,NO,,,In Use Elsewhere
2025-04-01,OH395,NO,,,In Use Elsewhere
2025-04-01,RA031,YES,00:00,23:59,
2025-04-01,RA043,YES,00:00,23:59,
2025-04-01,RA116,YES,00:00,23:59,
2025-04-01,RA162,YES,00:00,23:59,
2025-04-01,RA204,YES,00:00,23:59,
2025-04-01,RA241,YES,00:00,23:59,
2025-04-01,RA375,YES,00:00,23:59,
2025-04-01,RA385,YES,00:00,23:59,
2025-04-01,TA078,YES,00:00,23:59,
2025-04-01,TO056,YES,00:00,23:59,
2025-04-01,TO202,YES,00:00,23:59,
2025-04-01,TO330,YES,00:00,23:59,
2025-04-02,BA016,YES,00:00,23:59,
2025-04-02,BA069,YES,00:00,23:59,
2025-04-02,BA097,NO,,,Breakdown
2025-04-02,BA324,YES,00:00,23:59,
2025-04-02,BA348,NO,,,Breakdown
2025-04-02,BA386,YES,00:00,23:59,
2025-04-02,DY018,YES,00:00,23:59,
2025-04-02,DY138,YES,00:00,23:59,
2025-04-02,DY167,YES,00:00,23:59,
2025-04-02,DY184,YES,00:00,23:59,
2025-04-02,OH088,NO,,,Breakdown
2025-04-02,OH158,YES,00:00,23:59,
2025-04-02,OH271,YES,00:00,23:59,
2025-04-02,RA037,YES,00:00,23:59,
2025-04-02,RA360,YES,00:00,23:59,
2025-04-02,RA397,YES,00:00,23:59,
2025-04-02,RA400,YES,00:00,23:59,
2025-04-02,TA036,NO,,,In Use Elsewhere
2025-04-02,TA099,YES,00:00,23:59,
2025-04-02,TA107,YES,00:00,23:59,
2025-04-02,TA269,YES,00:00,23:59,
2025-04-02,TA396,YES,00:00,23:59,
2025-04-03,BA016,NO,,,Scheduled Maintenance
2025-04-03,DY181,YES,00:00,23:59,
2025-04-03,OH077,YES,00:00,23:59,
2025-04-03,OH083,NO,,,Scheduled Maintenance
2025-04-03,OH221,YES,00:00,23:59,
2025-04-03,OH253,YES,00:00,23:59,
2025-04-03,RA031,NO,,,Scheduled Maintenance
2025-04-03,RA198,YES,00:00,23:59,
2025-04-03,RA276,YES,00:00,23:59,
2025-04-03,RA306,YES,00:00,23:59,
2025-04-03,RA320,YES,00:00,23:59,
2025-04-03,TA003,NO,,,In Use Elsewhere
2025-04-03,TA027,NO,,,In Use Elsewhere
2025-04-03,TA078,YES,00:00,23:59,
2025-04-03,TA089,YES,00:00,23:59,
2025-04-03,TA137,NO,,,In Use Elsewhere
2025-04-03,TA280,YES,00:00,23:59,
2025-04-03,TO009,YES,00:00,23:59,
2025-04-03,TO021,YES,00:00,23:59,
2025-04-03,TO056,YES,00:00,23:59,
2025-04-03,TO364,YES,00:00,23:59,
2025-04-04,BA094,YES,00:00,23:59,
2025-04-04,BA209,YES,00:00,23:59,
2025-04-04,BA324,YES,00:00,23:59,
2025-04-04,DY045,YES,00:00,23:59,
2025-04-04,DY057,NO,,,In Use Elsewhere
2025-04-04,DY061,YES,00:00,23:59,
2025-04-04,DY315,YES,00:00,23:59,
2025-04-04,DY379,YES,00:00,23:59,
2025-04-04,OH080,NO,,,In Use Elsewhere
2025-04-04,OH390,YES,00:00,23:59,
2025-04-04,RA024,YES,00:00,23:59,
2025-04-04,RA276,YES,00:00,23:59,
2025-04-04,RA385,YES,00:00,23:59,
2025-04-04,TA396,YES,00:00,23:59,
2025-04-04,TO044,YES,00:00,23:59,
2025-04-04,TO109,YES,00:00,23:59,
2025-04-04,TO179,NO,,,Scheduled Maintenance
2025-04-05,BA064,YES,00:00,23:59,
2025-04-05,BA079,YES,00:00,23:59,
2025-04-05,BA104,YES,00:00,23:59,
2025-04-05,DY012,YES,00:00,23:59,
2025-04-05,DY017,YES,00:00,23:59,
2025-04-05,DY018,YES,00:00,23:59,
2025-04-05,DY070,YES,00:00,23:59,
2025-04-05,DY232,YES,00:00,23:59,
2025-04-05,OH077,YES,00:00,23:59,
2025-04-05,OH083,YES,00:00,23:59,
2025-04-05,OH176,YES,00:00,23:59,
2025-04-05,OH213,YES,00:00,23:59,
2025-04-05,RA048,YES,00:00,23:59,
2025-04-05,RA206,YES,00:00,23:59,
2025-04-05,RA277,YES,00:00,23:59,
2025-04-05,RA303,YES,00:00,23:59,
2025-04-05,RA307,YES,00:00,23:59,
2025-04-05,RA320,YES,00:00,23:59,
2025-04-05,TA131,YES,00:00,23:59,
2025-04-05,TA220,YES,00:00,23:59,
2025-04-05,TO002,YES,00:00,23:59,
2025-04-05,TO284,YES,00:00,23:59,
2025-04-06,BA069,YES,00:00,23:59,
2025-04-06,BA113,YES,00:00,23:59,
2025-04-06,BA144,YES,00:00,23:59,
2025-04-06,BA186,YES,00:00,23:59,
2025-04-06,DY152,YES,00:00,23:59,
2025-04-06,DY161,NO,,,Scheduled Maintenance
2025-04-06,DY246,YES,00:00,23:59,
2025-04-06,DY248,YES,00:00,23:59,
2025-04-06,DY331,YES,00:00,23:59,
2025-04-06,DY398,YES,00:00,23:59,
2025-04-06,DY399,YES,00:00,23:59,
2025-04-06,OH006,YES,00:00,23:59,
2025-04-06,OH071,YES,00:00,23:59,
2025-04-06,OH125,YES,00:00,23:59,
2025-04-06,OH245,YES,00:00,23:59,
2025-04-06,OH254,YES,00:00,23:59,
2025-04-06,OH311,NO,,,Breakdown
2025-04-06,RA013,YES,00:00,23:59,
2025-04-06,RA039,YES,00:00,23:59,
2025-04-06,RA043,YES,00:00,23:59,
2025-04-06,RA048,YES,00:00,23:59,
2025-04-06,RA081,YES,00:00,23:59,
2025-04-06,RA210,YES,00:00,23:59,
2025-04-06,TA165,YES,00:00,23:59,
2025-04-06,TA171,YES,00:00,23:59,
2025-04-06,TA225,YES,00:00,23:59,
2025-04-06,TO146,YES,00:00,23:59,
2025-04-06,TO193,YES,00:00,23:59,
2025-04-07,BA153,YES,00:00,23:59,
2025-04-07,DY060,YES,00:00,23:59,
2025-04-07,OH197,YES,00:00,23:59,
2025-04-07,OH368,YES,00:00,23:59,
2025-04-07,RA116,YES,00:00,23:59,
2025-04-07,RA155,YES,00:00,23:59,
2025-04-07,RA163,YES,00:00,23:59,
2025-04-07,RA306,YES,00:00,23:59,
2025-04-07,TA229,YES,00:00,23:59,
2025-04-07,TA282,NO,,,In Use Elsewhere
2025-04-07,TA394,YES,00:00,23:59,
2025-04-07,TO243,YES,00:00,23:59,
2025-04-07,TO330,YES,00:00,23:59,
2025-04-08,BA104,YES,00:00,23:59,
2025-04-08,BA113,YES,00:00,23:59,
2025-04-08,BA128,YES,00:00,23:59,
2025-04-08,BA159,NO,,,In Use Elsewhere
2025-04-08,BA259,YES,00:00,23:59,
2025-04-08,DY067,YES,00:00,23:59,
2025-04-08,DY236,YES,00:00,23:59,
2025-04-08,OH080,YES,00:00,23:59,
2025-04-08,OH343,YES,00:00,23:59,
2025-04-08,OH362,YES,00:00,23:59,
2025-04-08,OH366,NO,,,In Use Elsewhere
2025-04-08,OH390,YES,00:00,23:59,
2025-04-08,RA051,YES,00:00,23:59,
2025-04-08,RA136,YES,00:00,23:59,
2025-04-08,RA252,YES,00:00,23:59,
2025-04-08,RA339,YES,00:00,23:59,
2025-04-08,RA378,YES,00:00,23:59,
2025-04-08,RA388,NO,,,In Use Elsewhere
2025-04-08,TA054,NO,,,In Use Elsewhere
2025-04-08,TA215,YES,00:00,23:59,
2025-04-08,TA302,YES,00:00,23:59,
2025-04-08,TO047,YES,00:00,23:59,
2025-04-08,TO109,YES,00:00,23:59,
2025-04-08,TO166,YES,00:00,23:59,
2025-04-08,TO250,YES,00:00,23:59,
2025-04-08,TO267,YES,00:00,23:59,
2025-04-08,TO316,YES,00:00,23:59,
2025-04-10,BA079,YES,00:00,23:59,
2025-04-10,DY045,YES,00:00,23:59,
2025-04-10,DY141,YES,00:00,23:59,
2025-04-10,DY196,YES,00:00,23:59,
2025-04-10,DY217,YES,00:00,23:59,
2025-04-10,OH019,YES,00:00,23:59,
2025-04-10,OH082,YES,00:00,23:59,
2025-04-10,OH183,YES,00:00,23:59,
2025-04-10,OH343,NO,,,In Use Elsewhere
2025-04-10,RA039,YES,00:00,23:59,
2025-04-10,RA164,YES,00:00,23:59,
2025-04-10,RA339,YES,00:00,23:59,
2025-04-10,RA378,YES,00:00,23:59,
2025-04-10,TA075,YES,00:00,23:59,
2025-04-10,TA137,YES,00:00,23:59,
2025-04-10,TA165,YES,00:00,23:59,
2025-04-10,TA215,YES,00:00,23:59,
2025-04-10,TA220,NO,,,Scheduled Maintenance
2025-04-10,TA229,YES,00:00,23:59,
2025-04-10,TA394,YES,00:00,23:59,
2025-04-10,TO009,YES,00:00,23:59,
2025-04-10,TO146,YES,00:00,23:59,
2025-04-10,TO250,YES,00:00,23:59,
2025-04-11,BA016,YES,00:00,23:59,
2025-04-11,BA058,YES,00:00,23:59,
2025-04-11,BA242,YES,00:00,23:59,
2025-04-11,BA349,NO,,,In Use Elsewhere
2025-04-11,DY001,YES,00:00,23:59,
2025-04-11,DY012,YES,00:00,23:59,
2025-04-11,DY017,YES,00:00,23:59,
2025-04-11,DY070,YES,00:00,23:59,
2025-04-11,DY141,YES,00:00,23:59,
2025-04-11,DY237,YES,00:00,23:59,
2025-04-11,DY251,YES,00:00,23:59,
2025-04-11,DY371,YES,00:00,23:59,
2025-04-11,OH050,YES,00:00,23:59,
2025-04-11,OH083,YES,00:00,23:59,
2025-04-11,OH142,YES,00:00,23:59,
2025-04-11,OH245,YES,00:00,23:59,
2025-04-11,OH254,YES,00:00,23:59,
2025-04-11,OH270,YES,00:00,23:59,
2025-04-11,RA043,YES,00:00,23:59,
2025-04-11,RA190,YES,00:00,23:59,
2025-04-11,RA200,YES,00:00,23:59,
2025-04-11,RA210,YES,00:00,23:59,
2025-04-11,RA238,YES,00:00,23:59,
2025-04-11,TA049,YES,00:00,23:59,
2025-04-11,TA171,YES,00:00,23:59,
2025-04-11,TA280,YES,00:00,23:59,
2025-04-11,TO101,YES,00:00,23:59,
2025-04-11,TO109,YES,00:00,23:59,
2025-04-12,DY184,YES,00:00,23:59,
2025-04-12,DY219,YES,00:00,23:59,
2025-04-12,DY321,YES,00:00,23:59,
2025-04-12,OH245,YES,00:00,23:59,
2025-04-12,OH368,YES,00:00,23:59,
2025-04-12,RA360,NO,,,Breakdown
2025-04-12,RA391,YES,00:00,23:59,
2025-04-12,TA034,YES,00:00,23:59,
2025-04-12,TA107,YES,00:00,23:59,
2025-04-12,TA140,YES,00:00,23:59,
2025-04-12,TA150,YES,00:00,23:59,
2025-04-12,TA199,YES,00:00,23:59,
2025-04-12,TA205,YES,00:00,23:59,
2025-04-12,TA215,YES,00:00,23:59,
2025-04-12,TO009,YES,00:00,23:59,
2025-04-12,TO030,YES,00:00,23:59,
2025-04-12,TO326,YES,00:00,23:59,
2025-04-15,BA208,YES,00:00,23:59,
2025-04-15,DY161,YES,00:00,23:59,
2025-04-15,DY232,YES,00:00,23:59,
2025-04-15,DY235,YES,00:00,23:59,
2025-04-15,DY237,YES,00:00,23:59,
2025-04-15,DY315,YES,00:00,23:59,
2025-04-15,OH076,NO,,,Breakdown
2025-04-15,RA073,NO,,,Breakdown
2025-04-15,RA136,YES,00:00,23:59,
2025-04-15,RA388,YES,00:00,23:59,
2025-04-15,TA063,YES,00:00,23:59,
2025-04-15,TA108,NO,,,Scheduled Maintenance
2025-04-15,TA137,YES,00:00,23:59,
2025-04-15,TA291,YES,00:00,23:59,
2025-04-15,TA361,YES,00:00,23:59,
2025-04-15,TO009,NO,,,In Use Elsewhere
2025-04-16,BA069,YES,00:00,23:59,
2025-04-16,BA144,NO,,,Scheduled Maintenance
2025-04-16,BA323,YES,00:00,23:59,
2025-04-16,BA386,YES,00:00,23:59,
2025-04-16,BA393,NO,,,Scheduled Maintenance
2025-04-16,DY060,YES,00:00,23:59,
2025-04-16,DY091,YES,00:00,23:59,
2025-04-16,DY138,YES,00:00,23:59,
2025-04-16,DY167,YES,00:00,23:59,
2025-04-16,DY219,YES,00:00,23:59,
2025-04-16,DY235,YES,00:00,23:59,
2025-04-16,DY398,YES,00:00,23:59,
2025-04-16,OH183,YES,00:00,23:59,
2025-04-16,RA013,YES,00:00,23:59,
2025-04-16,RA168,YES,00:00,23:59,
2025-04-16,RA354,YES,00:00,23:59,
2025-04-16,RA367,NO,,,In Use Elsewhere
2025-04-16,TA005,YES,00:00,23:59,
2025-04-16,TA075,YES,00:00,23:59,
2025-04-16,TA147,YES,00:00,23:59,
2025-04-16,TA310,YES,00:00,23:59,
2025-04-16,TO030,YES,00:00,23:59,
2025-04-16,TO257,YES,00:00,23:59,
2025-04-16,TO272,YES,00:00,23:59,
2025-04-16,TO284,YES,00:00,23:59,
2025-04-16,TO335,YES,00:00,23:59,
2025-04-16,TO351,NO,,,Scheduled Maintenance
2025-04-18,BA102,YES,00:00,23:59,
2025-04-18,BA153,YES,00:00,23:59,
2025-04-18,BA188,NO,,,Scheduled Maintenance
2025-04-18,BA247,YES,00:00,23:59,
2025-04-18,BA300,YES,00:00,23:59,
2025-04-18,DY018,YES,00:00,23:59,
2025-04-18,DY115,NO,,,Breakdown
2025-04-18,DY281,YES,00:00,23:59,
2025-04-18,DY328,YES,00:00,23:59,
2025-04-18,OH093,YES,00:00,23:59,
2025-04-18,OH176,YES,00:00,23:59,
2025-04-18,OH189,YES,00:00,23:59,
2025-04-18,OH366,YES,00:00,23:59,
2025-04-18,RA136,YES,00:00,23:59,
2025-04-18,RA190,NO,,,Breakdown
2025-04-18,RA265,YES,00:00,23:59,
2025-04-18,RA303,YES,00:00,23:59,
2025-04-18,TA218,YES,00:00,23:59,
2025-04-18,TA226,YES,00:00,23:59,
2025-04-18,TA325,YES,00:00,23:59,
2025-04-18,TO002,YES,00:00,23:59,
2025-04-18,TO020,YES,00:00,23:59,
2025-04-18,TO038,NO,,,Breakdown
2025-04-18,TO350,YES,00:00,23:59,
2025-04-20,BA016,YES,00:00,23:59,
2025-04-20,BA145,YES,00:00,23:59,
2025-04-20,BA174,YES,00:00,23:59,
2025-04-20,DY004,YES,00:00,23:59,
2025-04-20,DY181,NO,,,In Use Elsewhere
2025-04-20,DY244,YES,00:00,23:59,
2025-04-20,DY327,YES,00:00,23:59,
2025-04-20,DY356,YES,00:00,23:59,
2025-04-20,DY374,NO,,,Breakdown
2025-04-20,OH071,NO,,,Breakdown
2025-04-20,OH076,YES,00:00,23:59,
2025-04-20,OH080,YES,00:00,23:59,
2025-04-20,OH221,YES,00:00,23:59,
2025-04-20,OH313,YES,00:00,23:59,
2025-04-20,OH359,YES,00:00,23:59,
2025-04-20,RA024,YES,00:00,23:59,
2025-04-20,RA085,YES,00:00,23:59,
2025-04-20,RA119,YES,00:00,23:59,
2025-04-20,RA162,NO,,,Scheduled Maintenance
2025-04-20,RA177,YES,00:00,23:59,
2025-04-20,RA252,NO,,,Scheduled Maintenance
2025-04-20,RA306,YES,00:00,23:59,
2025-04-20,TO033,YES,00:00,23:59,
2025-04-20,TO258,YES,00:00,23:59,
2025-04-22,BA144,NO,,,In Use Elsewhere
2025-04-22,BA174,YES,00:00,23:59,
2025-04-22,DY055,YES,00:00,23:59,
2025-04-22,DY124,YES,00:00,23:59,
2025-04-22,DY224,YES,00:00,23:59,
2025-04-22,DY262,YES,00:00,23:59,
2025-04-22,DY309,YES,00:00,23:59,
2025-04-22,DY327,YES,00:00,23:59,
2025-04-22,RA116,YES,00:00,23:59,
2025-04-22,TO021,YES,00:00,23:59,
2025-04-22,TO146,YES,00:00,23:59,
2025-04-22,TO223,YES,00:00,23:59,
2025-04-22,TO258,YES,00:00,23:59,
2025-04-22,TO272,YES,00:00,23:59,
2025-04-23,BA127,YES,00:00,23:59,
2025-04-23,BA247,YES,00:00,23:59,
2025-04-23,BA255,YES,00:00,23:59,
2025-04-23,BA344,YES,00:00,23:59,
2025-04-23,DY012,NO,,,Breakdown
2025-04-23,DY061,YES,00:00,23:59,
2025-04-23,DY067,YES,00:00,23:59,
2025-04-23,DY070,YES,00:00,23:59,
2025-04-23,DY194,YES,00:00,23:59,
2025-04-23,DY219,YES,00:00,23:59,
2025-04-23,DY248,NO,,,Scheduled Maintenance
2025-04-23,OH019,YES,00:00,23:59,
2025-04-23,OH362,YES,00:00,23:59,
2025-04-23,RA011,YES,00:00,23:59,
2025-04-23,RA278,YES,00:00,23:59,
2025-04-23,RA378,NO,,,In Use Elsewhere
2025-04-23,TA003,YES,00:00,23:59,
2025-04-23,TA089,NO,,,Breakdown
2025-04-23,TA108,YES,00:00,23:59,
2025-04-23,TA227,YES,00:00,23:59,
2025-04-23,TA280,YES,00:00,23:59,
2025-04-23,TO021,NO,,,Scheduled Maintenance
2025-04-23,TO175,NO,,,Scheduled Maintenance
2025-04-23,TO350,YES,00:00,23:59,
2025-04-23,TO351,YES,00:00,23:59,
2025-04-24,BA097,YES,00:00,23:59,
2025-04-24,BA117,YES,00:00,23:59,
2025-04-24,DY017,YES,00:00,23:59,
2025-04-24,DY057,YES,00:00,23:59,
2025-04-24,DY067,YES,00:00,23:59,
2025-04-24,DY122,YES,00:00,23:59,
2025-04-24,DY244,YES,00:00,23:59,
2025-04-24,OH006,YES,00:00,23:59,
2025-04-24,OH007,YES,00:00,23:59,
2025-04-24,OH019,YES,00:00,23:59,
2025-04-24,OH026,YES,00:00,23:59,
2025-04-24,OH092,YES,00:00,23:59,
2025-04-24,OH111,YES,00:00,23:59,
2025-04-24,OH130,YES,00:00,23:59,
2025-04-24,RA163,NO,,,Scheduled Maintenance
2025-04-24,RA200,YES,00:00,23:59,
2025-04-24,RA276,YES,00:00,23:59,
2025-04-24,TA233,YES,00:00,23:59,
2025-04-24,TA302,YES,00:00,23:59,
2025-04-24,TA396,YES,00:00,23:59,
2025-04-24,TO123,YES,00:00,23:59,
2025-04-24,TO228,NO,,,In Use Elsewhere
2025-04-26,BA153,YES,00:00,23:59,
2025-04-26,BA297,YES,00:00,23:59,
2025-04-26,BA314,YES,00:00,23:59,
2025-04-26,BA323,YES,00:00,23:59,
2025-04-26,DY327,YES,00:00,23:59,
2025-04-26,DY374,YES,00:00,23:59,
2025-04-26,OH077,YES,00:00,23:59,
2025-04-26,OH173,YES,00:00,23:59,
2025-04-26,OH318,YES,00:00,23:59,
2025-04-26,RA053,YES,00:00,23:59,
2025-04-26,RA385,NO,,,Breakdown
2025-04-26,TA063,YES,00:00,23:59,
2025-04-26,TA211,NO,,,Breakdown
2025-04-27,BA069,YES,00:00,23:59,
2025-04-27,BA332,YES,00:00,23:59,
2025-04-27,DY322,YES,00:00,23:59,
2025-04-27,DY353,YES,00:00,23:59,
2025-04-27,DY371,YES,00:00,23:59,
2025-04-27,OH182,YES,00:00,23:59,
2025-04-27,OH294,YES,00:00,23:59,
2025-04-27,OH318,YES,00:00,23:59,
2025-04-27,RA087,YES,00:00,23:59,
2025-04-27,RA241,YES,00:00,23:59,
2025-04-27,RA329,YES,00:00,23:59,
2025-04-27,RA337,YES,00:00,23:59,
2025-04-27,TA065,YES,00:00,23:59,
2025-04-27,TA282,YES,00:00,23:59,
2025-04-27,TO002,YES,00:00,23:59,
2025-04-27,TO317,YES,00:00,23:59,
2025-04-27,TO336,YES,00:00,23:59,
2025-04-28,BA016,YES,00:00,23:59,
2025-04-28,BA058,YES,00:00,23:59,
2025-04-28,BA064,YES,00:00,23:59,
2025-04-28,BA153,NO,,,In Use Elsewhere
2025-04-28,BA208,YES,00:00,23:59,
2025-04-28,DY001,YES,00:00,23:59,
2025-04-28,DY057,YES,00:00,23:59,
2025-04-28,DY161,YES,00:00,23:59,
2025-04-28,OH025,YES,00:00,23:59,
2025-04-28,OH046,YES,00:00,23:59,
2025-04-28,OH072,YES,00:00,23:59,
2025-04-28,OH080,YES,00:00,23:59,
2025-04-28,OH086,YES,00:00,23:59,
2025-04-28,OH197,YES,00:00,23:59,
2025-04-28,OH382,NO,,,Breakdown
2025-04-28,RA290,YES,00:00,23:59,
2025-04-28,RA388,YES,00:00,23:59,
2025-04-28,TA005,YES,00:00,23:59,
2025-04-28,TA078,YES,00:00,23:59,
2025-04-28,TA227,YES,00:00,23:59,
2025-04-28,TO101,YES,00:00,23:59,
2025-04-28,TO272,YES,00:00,23:59,
2025-04-29,BA102,YES,00:00,23:59,
2025-04-29,BA263,YES,00:00,23:59,
2025-04-29,BA297,YES,00:00,23:59,
2025-04-29,DY055,YES,00:00,23:59,
2025-04-29,DY135,YES,00:00,23:59,
2025-04-29,DY236,YES,00:00,23:59,
2025-04-29,OH294,YES,00:00,23:59,
2025-04-29,RA172,YES,00:00,23:59,
2025-04-29,RA190,YES,00:00,23:59,
2025-04-29,RA200,YES,00:00,23:59,
2025-04-29,RA238,YES,00:00,23:59,
2025-04-29,RA276,YES,00:00,23:59,
2025-04-29,TA107,YES,00:00,23:59,
2025-04-29,TA140,YES,00:00,23:59,
2025-04-29,TA212,YES,00:00,23:59,
2025-04-29,TO009,YES,00:00,23:59,
2025-04-29,TO284,YES,00:00,23:59,
2025-04-29,TO317,YES,00:00,23:59,
2025-04-29,TO336,YES,00:00,23:59,
2025-04-30,BA174,YES,00:00,23:59,
2025-04-30,BA186,YES,00:00,23:59,
2025-04-30,DY167,YES,00:00,23:59,
2025-04-30,DY279,YES,00:00,23:59,
2025-04-30,DY389,YES,00:00,23:59,
2025-04-30,OH189,YES,00:00,23:59,
2025-04-30,OH197,YES,00:00,23:59,
2025-04-30,OH245,NO,,,Scheduled Maintenance
2025-04-30,OH366,YES,00:00,23:59,
2025-04-30,RA029,YES,00:00,23:59,
2025-04-30,RA037,YES,00:00,23:59,
2025-04-30,RA039,YES,00:00,23:59,
2025-04-30,RA081,YES,00:00,23:59,
2025-04-30,RA360,YES,00:00,23:59,
2025-04-30,RA397,YES,00:00,23:59,
2025-04-30,TA108,NO,,,In Use Elsewhere
2025-04-30,TA150,YES,00:00,23:59,
2025-04-30,TA280,YES,00:00,23:59,
2025-04-30,TA394,YES,00:00,23:59,
2025-04-30,TO305,YES,00:00,23:59,
2025-05-02,BA297,YES,00:00,23:59,
2025-05-02,BA300,YES,00:00,23:59,
2025-05-02,BA324,YES,00:00,23:59,
2025-05-02,BA348,YES,00:00,23:59,
2025-05-02,BA377,YES,00:00,23:59,
2025-05-02,DY057,YES,00:00,23:59,
2025-05-02,DY217,NO,,,Breakdown
2025-05-02,DY244,YES,00:00,23:59,
2025-05-02,DY279,YES,00:00,23:59,
2025-05-02,DY322,YES,00:00,23:59,
2025-05-02,DY346,YES,00:00,23:59,
2025-05-02,DY353,YES,00:00,23:59,
2025-05-02,DY398,NO,,,In Use Elsewhere
2025-05-02,OH080,YES,00:00,23:59,
2025-05-02,OH207,YES,00:00,23:59,
2025-05-02,OH366,YES,00:00,23:59,
2025-05-02,OH395,YES,00:00,23:59,
2025-05-02,RA073,YES,00:00,23:59,
2025-05-02,RA231,YES,00:00,23:59,
2025-05-02,RA367,NO,,,Breakdown
2025-05-02,RA397,YES,00:00,23:59,
2025-05-02,TA211,YES,00:00,23:59,
2025-05-02,TA310,YES,00:00,23:59,
2025-05-02,TA341,NO,,,In Use Elsewhere
2025-05-02,TA396,YES,00:00,23:59,
2025-05-02,TO028,YES,00:00,23:59,
2025-05-02,TO193,YES,00:00,23:59,
2025-05-04,BA094,YES,00:00,23:59,
2025-05-04,BA266,NO,,,Scheduled Maintenance
2025-05-04,BA344,NO,,,Breakdown
2025-05-04,DY001,YES,00:00,23:59,
2025-05-04,DY115,YES,00:00,23:59,
2025-05-04,DY194,NO,,,In Use Elsewhere
2025-05-04,DY201,NO,,,Scheduled Maintenance
2025-05-04,DY262,YES,00:00,23:59,
2025-05-04,OH077,YES,00:00,23:59,
2025-05-04,OH130,YES,00:00,23:59,
2025-05-04,OH182,YES,00:00,23:59,
2025-05-04,OH189,YES,00:00,23:59,
2025-05-04,OH298,YES,00:00,23:59,
2025-05-04,OH372,YES,00:00,23:59,
2025-05-04,RA240,YES,00:00,23:59,
2025-05-04,RA339,YES,00:00,23:59,
2025-05-04,RA354,YES,00:00,23:59,
2025-05-04,TA075,NO,,,Breakdown
2025-05-04,TA285,YES,00:00,23:59,
2025-05-04,TO041,YES,00:00,23:59,
2025-05-04,TO187,YES,00:00,23:59,
2025-05-04,TO223,YES,00:00,23:59,
2025-05-04,TO228,YES,00:00,23:59,
2025-05-04,TO257,YES,00:00,23:59,
2025-05-04,TO335,NO,,,Scheduled Maintenance
2025-05-04,TO364,YES,00:00,23:59,
2025-05-06,BA042,YES,00:00,23:59,
2025-05-06,BA324,YES,00:00,23:59,
2025-05-06,DY105,NO,,,Breakdown
2025-05-06,DY135,YES,00:00,23:59,
2025-05-06,DY216,YES,00:00,23:59,
2025-05-06,OH019,YES,00:00,23:59,
2025-05-06,OH384,YES,00:00,23:59,
2025-05-06,RA013,NO,,,In Use Elsewhere
2025-05-06,RA210,YES,00:00,23:59,
2025-05-06,TA049,YES,00:00,23:59,
2025-05-06,TA264,YES,00:00,23:59,
2025-05-06,TA283,NO,,,Breakdown
2025-05-06,TA325,YES,00:00,23:59,
2025-05-06,TO109,YES,00:00,23:59,
2025-05-08,BA058,YES,00:00,23:59,
2025-05-08,BA170,NO,,,Scheduled Maintenance
2025-05-08,BA209,YES,00:00,23:59,
2025-05-08,BA247,YES,00:00,23:59,
2025-05-08,DY018,YES,00:00,23:59,
2025-05-08,DY133,YES,00:00,23:59,
2025-05-08,DY232,YES,00:00,23:59,
